time,timestamp,voltage,current,remaining,remaining_c,remaining_v,SOH,initial,connected,reserved1,reserved2,uctimestamp,init_SOC,resistance,cvoltage,cvoltage_orin
94.209취,97013,1213,0,-1,0,-1,100,0,0,0,0,97013,0,0.02,0,0
94.309취,97113,1214,0,-1,0,-1,100,0,0,0,0,97113,0,0.02,0,0
94.409취,97213,1220,0,-1,0,-1,100,0,0,0,0,97213,0,0.02,0,0
94.509취,97313,1219,0,-1,0,-1,100,0,0,0,0,97313,0,0.02,0,0
94.609취,97413,1208,0,-1,0,-1,100,0,0,0,0,97413,0,0.02,0,0
94.709취,97513,1213,0,-1,0,-1,100,0,0,0,0,97513,0,0.02,0,0
94.809취,97613,1217,0,-1,0,-1,100,0,0,0,0,97613,0,0.02,0,0
94.909취,97713,1218,0,-1,0,-1,100,0,0,0,0,97713,0,0.02,0,0
95.009취,97813,1193,0,-1,0,-1,100,0,0,0,0,97813,0,0.02,0,0
95.109취,97913,1215,0,-1,0,-1,100,0,0,0,0,97913,0,0.02,0,0
95.209취,98013,1205,0,-1,0,-1,100,0,0,0,0,98013,0,0.02,0,0
95.309취,98113,1218,0,-1,0,-1,100,0,0,0,0,98113,0,0.02,0,0
95.409취,98213,1225,0,-1,0,-1,100,0,0,0,0,98213,0,0.02,0,0
95.509취,98313,1227,0,-1,0,-1,100,0,0,0,0,98313,0,0.02,0,0
95.609취,98413,1231,0,-1,0,-1,100,0,0,0,0,98413,0,0.02,0,0
95.709취,98513,1222,0,-1,0,-1,100,0,0,0,0,98513,0,0.02,0,0
95.809취,98613,1215,0,-1,0,-1,100,0,0,0,0,98613,0,0.02,0,0
95.909취,98713,1209,0,-1,0,-1,100,0,0,0,0,98713,0,0.02,0,0
96.009취,98813,1207,0,-1,0,-1,100,0,0,0,0,98813,0,0.02,0,0
96.109취,98913,1221,0,-1,0,-1,100,0,0,0,0,98913,0,0.02,0,0
96.209취,99013,1213,0,-1,0,-1,100,0,0,0,0,99013,0,0.02,0,0
96.309취,99113,1221,0,-1,0,-1,100,0,0,0,0,99113,0,0.02,0,0
96.409취,99213,1221,0,-1,0,-1,100,0,0,0,0,99213,0,0.02,0,0
96.509취,99313,1215,0,-1,0,-1,100,0,0,0,0,99313,0,0.02,0,0
96.609취,99413,1160,0,-1,0,-1,100,0,0,0,0,99413,0,0.02,0,0
96.709취,99513,1184,0,-1,0,-1,100,0,0,0,0,99513,0,0.02,0,0
96.809취,99613,1232,0,-1,0,-1,100,0,0,0,0,99613,0,0.02,0,0
96.909취,99713,1238,0,-1,0,-1,100,0,0,0,0,99713,0,0.02,0,0
97.009취,99813,1208,0,-1,0,-1,100,0,0,0,0,99813,0,0.02,0,0
97.109취,99913,1203,0,-1,0,-1,100,0,0,0,0,99913,0,0.02,0,0
97.209취,100013,1218,0,-1,0,-1,100,0,0,0,0,100013,0,0.02,0,0
97.309취,100113,1215,0,-1,0,-1,100,0,0,0,0,100113,0,0.02,0,0
97.409취,100213,1223,0,-1,0,-1,100,0,0,0,0,100213,0,0.02,0,0
97.509취,100313,1206,0,-1,0,-1,100,0,0,0,0,100313,0,0.02,0,0
97.609취,100413,1206,0,-1,0,-1,100,0,0,0,0,100413,0,0.02,0,0
97.709취,100513,1219,0,-1,0,-1,100,0,0,0,0,100513,0,0.02,0,0
97.809취,100613,1226,0,-1,0,-1,100,0,0,0,0,100613,0,0.02,0,0
97.909취,100713,1202,0,-1,0,-1,100,0,0,0,0,100713,0,0.02,0,0
98.009취,100813,1219,0,-1,0,-1,100,0,0,0,0,100813,0,0.02,0,0
98.109취,100913,1218,0,-1,0,-1,100,0,0,0,0,100913,0,0.02,0,0
98.209취,101013,1218,0,-1,0,-1,100,0,0,0,0,101013,0,0.02,0,0
98.309취,101113,1211,0,-1,0,-1,100,0,0,0,0,101113,0,0.02,0,0
98.409취,101213,1221,0,-1,0,-1,100,0,0,0,0,101213,0,0.02,0,0
98.509취,101313,1211,0,-1,0,-1,100,0,0,0,0,101313,0,0.02,0,0
98.609취,101413,1222,0,-1,0,-1,100,0,0,0,0,101413,0,0.02,0,0
98.709취,101513,1213,0,-1,0,-1,100,0,0,0,0,101513,0,0.02,0,0
98.809취,101613,1215,0,-1,0,-1,100,0,0,0,0,101613,0,0.02,0,0
98.909취,101713,1222,0,-1,0,-1,100,0,0,0,0,101713,0,0.02,0,0
99.009취,101813,1216,0,-1,0,-1,100,0,0,0,0,101813,0,0.02,0,0
99.109취,101913,1203,0,-1,0,-1,100,0,0,0,0,101913,0,0.02,0,0
99.209취,102013,1221,0,-1,0,-1,100,0,0,0,0,102013,0,0.02,0,0
99.309취,102113,1212,0,-1,0,-1,100,0,0,0,0,102113,0,0.02,0,0
99.409취,102213,1203,0,-1,0,-1,100,0,0,0,0,102213,0,0.02,0,0
99.509취,102313,1207,0,-1,0,-1,100,0,0,0,0,102313,0,0.02,0,0
99.609취,102413,1210,0,-1,0,-1,100,0,0,0,0,102413,0,0.02,0,0
99.709취,102513,1215,0,-1,0,-1,100,0,0,0,0,102513,0,0.02,0,0
99.809취,102613,1223,0,-1,0,-1,100,0,0,0,0,102613,0,0.02,0,0
99.909취,102713,1206,0,-1,0,-1,100,0,0,0,0,102713,0,0.02,0,0
100.01취,102813,1210,0,-1,0,-1,100,0,0,0,0,102813,0,0.02,0,0
100.11취,102913,1214,0,-1,0,-1,100,0,0,0,0,102913,0,0.02,0,0
100.21취,103013,1219,0,-1,0,-1,100,0,0,0,0,103013,0,0.02,0,0
100.31취,103113,1213,0,-1,0,-1,100,0,0,0,0,103113,0,0.02,0,0
100.41취,103213,1212,0,-1,0,-1,100,0,0,0,0,103213,0,0.02,0,0
100.51취,103313,1214,0,-1,0,-1,100,0,0,0,0,103313,0,0.02,0,0
100.61취,103413,1212,0,-1,0,-1,100,0,0,0,0,103413,0,0.02,0,0
100.71취,103513,1226,0,-1,0,-1,100,0,0,0,0,103513,0,0.02,0,0
100.81취,103613,1219,0,-1,0,-1,100,0,0,0,0,103613,0,0.02,0,0
100.91취,103713,1224,0,-1,0,-1,100,0,0,0,0,103713,0,0.02,0,0
101.01취,103813,1218,0,-1,0,-1,100,0,0,0,0,103813,0,0.02,0,0
101.11취,103913,1205,0,-1,0,-1,100,0,0,0,0,103913,0,0.02,0,0
101.21취,104013,1196,0,-1,0,-1,100,0,0,0,0,104013,0,0.02,0,0
101.31취,104113,1202,0,-1,0,-1,100,0,0,0,0,104113,0,0.02,0,0
101.41취,104213,1223,0,-1,0,-1,100,0,0,0,0,104213,0,0.02,0,0
101.51취,104313,1230,0,-1,0,-1,100,0,0,0,0,104313,0,0.02,0,0
101.61취,104413,1214,0,-1,0,-1,100,0,0,0,0,104413,0,0.02,0,0
101.71취,104513,1198,0,-1,0,-1,100,0,0,0,0,104513,0,0.02,0,0
101.81취,104613,1215,0,-1,0,-1,100,0,0,0,0,104613,0,0.02,0,0
101.91취,104713,1221,0,-1,0,-1,100,0,0,0,0,104713,0,0.02,0,0
102.01취,104813,1213,0,-1,0,-1,100,0,0,0,0,104813,0,0.02,0,0
102.11취,104913,1215,0,-1,0,-1,100,0,0,0,0,104913,0,0.02,0,0
102.21취,105013,1215,0,-1,0,-1,100,0,0,0,0,105013,0,0.02,0,0
102.31취,105113,1220,0,-1,0,-1,100,0,0,0,0,105113,0,0.02,0,0
102.41취,105213,1215,0,-1,0,-1,100,0,0,0,0,105213,0,0.02,0,0
102.51취,105313,1214,0,-1,0,-1,100,0,0,0,0,105313,0,0.02,0,0
102.61취,105413,1215,0,-1,0,-1,100,0,0,0,0,105413,0,0.02,0,0
102.71취,105513,1210,0,-1,0,-1,100,0,0,0,0,105513,0,0.02,0,0
102.81취,105613,1213,0,-1,0,-1,100,0,0,0,0,105613,0,0.02,0,0
102.91취,105713,1215,0,-1,0,-1,100,0,0,0,0,105713,0,0.02,0,0
103.01취,105813,1224,0,-1,0,-1,100,0,0,0,0,105813,0,0.02,0,0
103.11취,105913,1208,0,-1,0,-1,100,0,0,0,0,105913,0,0.02,0,0
103.21취,106013,1222,0,-1,0,-1,100,0,0,0,0,106013,0,0.02,0,0
103.31취,106113,1222,0,-1,0,-1,100,0,0,0,0,106113,0,0.02,0,0
103.41취,106213,1200,0,-1,0,-1,100,0,0,0,0,106213,0,0.02,0,0
103.51취,106313,1221,0,-1,0,-1,100,0,0,0,0,106313,0,0.02,0,0
103.61취,106413,1218,0,-1,0,-1,100,0,0,0,0,106413,0,0.02,0,0
103.71취,106513,1201,0,-1,0,-1,100,0,0,0,0,106513,0,0.02,0,0
103.81취,106613,1207,0,-1,0,-1,100,0,0,0,0,106613,0,0.02,0,0
103.91취,106713,1210,0,-1,0,-1,100,0,0,0,0,106713,0,0.02,0,0
104.01취,106813,1213,0,-1,0,-1,100,0,0,0,0,106813,0,0.02,0,0
104.11취,106913,1224,0,-1,0,-1,100,0,0,0,0,106913,0,0.02,0,0
104.21취,107013,1216,0,-1,0,-1,100,0,0,0,0,107013,0,0.02,0,0
104.31취,107113,1213,0,-1,0,-1,100,0,0,0,0,107113,0,0.02,0,0
104.41취,107213,1213,0,-1,0,-1,100,0,0,0,0,107213,0,0.02,0,0
104.51취,107313,1221,0,-1,0,-1,100,0,0,0,0,107313,0,0.02,0,0
104.61취,107413,1219,0,-1,0,-1,100,0,0,0,0,107413,0,0.02,0,0
104.71취,107513,1210,0,-1,0,-1,100,0,0,0,0,107513,0,0.02,0,0
104.81취,107613,1206,0,-1,0,-1,100,0,0,0,0,107613,0,0.02,0,0
104.91취,107713,1211,0,-1,0,-1,100,0,0,0,0,107713,0,0.02,0,0
105.01취,107813,1222,0,-1,0,-1,100,0,0,0,0,107813,0,0.02,0,0
105.11취,107913,1208,0,-1,0,-1,100,0,0,0,0,107913,0,0.02,0,0
105.21취,108013,1217,0,-1,0,-1,100,0,0,0,0,108013,0,0.02,0,0
105.31취,108113,1208,0,-1,0,-1,100,0,0,0,0,108113,0,0.02,0,0
105.41취,108213,1221,0,-1,0,-1,100,0,0,0,0,108213,0,0.02,0,0
105.51취,108313,1218,0,-1,0,-1,100,0,0,0,0,108313,0,0.02,0,0
105.61취,108413,1215,0,-1,0,-1,100,0,0,0,0,108413,0,0.02,0,0
105.71취,108513,1218,0,-1,0,-1,100,0,0,0,0,108513,0,0.02,0,0
105.81취,108613,1224,0,-1,0,-1,100,0,0,0,0,108613,0,0.02,0,0
105.91취,108713,1215,0,-1,0,-1,100,0,0,0,0,108713,0,0.02,0,0
106.01취,108813,1209,0,-1,0,-1,100,0,0,0,0,108813,0,0.02,0,0
106.11취,108913,1223,0,-1,0,-1,100,0,0,0,0,108913,0,0.02,0,0
106.21취,109013,1221,0,-1,0,-1,100,0,0,0,0,109013,0,0.02,0,0
106.31취,109113,1198,0,-1,0,-1,100,0,0,0,0,109113,0,0.02,0,0
106.41취,109213,1209,0,-1,0,-1,100,0,0,0,0,109213,0,0.02,0,0
106.51취,109313,1223,0,-1,0,-1,100,0,0,0,0,109313,0,0.02,0,0
106.61취,109413,1210,0,-1,0,-1,100,0,0,0,0,109413,0,0.02,0,0
106.71취,109513,1220,0,-1,0,-1,100,0,0,0,0,109513,0,0.02,0,0
106.81취,109613,1213,0,-1,0,-1,100,0,0,0,0,109613,0,0.02,0,0
106.91취,109713,1215,0,-1,0,-1,100,0,0,0,0,109713,0,0.02,0,0
107.01취,109813,1212,0,-1,0,-1,100,0,0,0,0,109813,0,0.02,0,0
107.11취,109913,1215,0,-1,0,-1,100,0,0,0,0,109913,0,0.02,0,0
107.21취,110013,1209,0,-1,0,-1,100,0,0,0,0,110013,0,0.02,0,0
107.31취,110113,1205,0,-1,0,-1,100,0,0,0,0,110113,0,0.02,0,0
107.41취,110213,1218,0,-1,0,-1,100,0,0,0,0,110213,0,0.02,0,0
107.51취,110313,1217,0,-1,0,-1,100,0,0,0,0,110313,0,0.02,0,0
107.61취,110413,1215,0,-1,0,-1,100,0,0,0,0,110413,0,0.02,0,0
107.71취,110513,1213,0,-1,0,-1,100,0,0,0,0,110513,0,0.02,0,0
107.81취,110613,1218,0,-1,0,-1,100,0,0,0,0,110613,0,0.02,0,0
107.91취,110713,1203,0,-1,0,-1,100,0,0,0,0,110713,0,0.02,0,0
108.01취,110813,1220,0,-1,0,-1,100,0,0,0,0,110813,0,0.02,0,0
108.11취,110913,1203,0,-1,0,-1,100,0,0,0,0,110913,0,0.02,0,0
108.21취,111013,1198,0,-1,0,-1,100,0,0,0,0,111013,0,0.02,0,0
108.31취,111113,1207,0,-1,0,-1,100,0,0,0,0,111113,0,0.02,0,0
108.41취,111213,1220,0,-1,0,-1,100,0,0,0,0,111213,0,0.02,0,0
108.51취,111313,1215,0,-1,0,-1,100,0,0,0,0,111313,0,0.02,0,0
108.61취,111413,1193,0,-1,0,-1,100,0,0,0,0,111413,0,0.02,0,0
108.71취,111513,1218,0,-1,0,-1,100,0,0,0,0,111513,0,0.02,0,0
108.81취,111613,1215,0,-1,0,-1,100,0,0,0,0,111613,0,0.02,0,0
108.91취,111713,1218,0,-1,0,-1,100,0,0,0,0,111713,0,0.02,0,0
109.01취,111813,1212,0,-1,0,-1,100,0,0,0,0,111813,0,0.02,0,0
109.11취,111913,1220,0,-1,0,-1,100,0,0,0,0,111913,0,0.02,0,0
109.21취,112013,1216,0,-1,0,-1,100,0,0,0,0,112013,0,0.02,0,0
109.31취,112113,1215,0,-1,0,-1,100,0,0,0,0,112113,0,0.02,0,0
109.41취,112213,1216,0,-1,0,-1,100,0,0,0,0,112213,0,0.02,0,0
109.51취,112313,1213,0,-1,0,-1,100,0,0,0,0,112313,0,0.02,0,0
109.61취,112413,1217,0,-1,0,-1,100,0,0,0,0,112413,0,0.02,0,0
109.71취,112513,1208,0,-1,0,-1,100,0,0,0,0,112513,0,0.02,0,0
109.81취,112613,1215,0,-1,0,-1,100,0,0,0,0,112613,0,0.02,0,0
109.91취,112713,1211,0,-1,0,-1,100,0,0,0,0,112713,0,0.02,0,0
110.01취,112813,1222,0,-1,0,-1,100,0,0,0,0,112813,0,0.02,0,0
110.11취,112913,1208,0,-1,0,-1,100,0,0,0,0,112913,0,0.02,0,0
110.21취,113013,1207,0,-1,0,-1,100,0,0,0,0,113013,0,0.02,0,0
110.31취,113113,1213,0,-1,0,-1,100,0,0,0,0,113113,0,0.02,0,0
110.41취,113213,1216,0,-1,0,-1,100,0,0,0,0,113213,0,0.02,0,0
110.51취,113313,1226,0,-1,0,-1,100,0,0,0,0,113313,0,0.02,0,0
110.61취,113413,1250,0,-1,0,-1,100,0,0,0,0,113413,0,0.02,0,0
110.71취,113513,1205,0,-1,0,-1,100,0,0,0,0,113513,0,0.02,0,0
110.81취,113613,1224,0,-1,0,-1,100,0,0,0,0,113613,0,0.02,0,0
110.91취,113713,1203,0,-1,0,-1,100,0,0,0,0,113713,0,0.02,0,0
111.01취,113813,1217,0,-1,0,-1,100,0,0,0,0,113813,0,0.02,0,0
111.11취,113913,1222,0,-1,0,-1,100,0,0,0,0,113913,0,0.02,0,0
111.21취,114013,1220,0,-1,0,-1,100,0,0,0,0,114013,0,0.02,0,0
111.31취,114113,1223,0,-1,0,-1,100,0,0,0,0,114113,0,0.02,0,0
111.41취,114213,1222,0,-1,0,-1,100,0,0,0,0,114213,0,0.02,0,0
111.51취,114313,1218,0,-1,0,-1,100,0,0,0,0,114313,0,0.02,0,0
111.61취,114413,1225,0,-1,0,-1,100,0,0,0,0,114413,0,0.02,0,0
111.71취,114513,1219,0,-1,0,-1,100,0,0,0,0,114513,0,0.02,0,0
111.81취,114613,1226,0,-1,0,-1,100,0,0,0,0,114613,0,0.02,0,0
111.91취,114713,1238,0,-1,0,-1,100,0,0,0,0,114713,0,0.02,0,0
112.01취,114813,1224,0,-1,0,-1,100,0,0,0,0,114813,0,0.02,0,0
112.11취,114913,1214,0,-1,0,-1,100,0,0,0,0,114913,0,0.02,0,0
112.21취,115013,1219,0,-1,0,-1,100,0,0,0,0,115013,0,0.02,0,0
112.31취,115113,1234,0,-1,0,-1,100,0,0,0,0,115113,0,0.02,0,0
112.41취,115213,1222,0,-1,0,-1,100,0,0,0,0,115213,0,0.02,0,0
112.51취,115313,1239,0,-1,0,-1,100,0,0,0,0,115313,0,0.02,0,0
112.61취,115413,1239,0,-1,0,-1,100,0,0,0,0,115413,0,0.02,0,0
112.71취,115513,1238,0,-1,0,-1,100,0,0,0,0,115513,0,0.02,0,0
112.81취,115613,1246,0,-1,0,-1,100,0,0,0,0,115613,0,0.02,0,0
112.91취,115713,1245,0,-1,0,-1,100,0,0,0,0,115713,0,0.02,0,0
113.01취,115813,1265,0,-1,0,-1,100,0,0,0,0,115813,0,0.02,0,0
113.11취,115913,1297,0,-1,0,-1,100,0,0,0,0,115913,0,0.02,0,0
113.21취,116013,1268,0,-1,0,-1,100,0,0,0,0,116013,0,0.02,0,0
113.31취,116113,1296,0,-1,0,-1,100,0,0,0,0,116113,0,0.02,0,0
113.41취,116213,1289,0,-1,0,-1,100,0,0,0,0,116213,0,0.02,0,0
113.51취,116313,1284,0,-1,0,-1,100,0,0,0,0,116313,0,0.02,0,0
113.61취,116413,1283,0,-1,0,-1,100,0,0,0,0,116413,0,0.02,0,0
113.71취,116513,1286,0,-1,0,-1,100,0,0,0,0,116513,0,0.02,0,0
113.81취,116613,1284,0,-1,0,-1,100,0,0,0,0,116613,0,0.02,0,0
113.91취,116713,1284,0,-1,0,-1,100,0,0,0,0,116713,0,0.02,0,0
114.01취,116813,1284,0,-1,0,-1,100,0,0,0,0,116813,0,0.02,0,0
114.11취,116913,1286,0,-1,0,-1,100,0,0,0,0,116913,0,0.02,0,0
114.21취,117013,1286,0,-1,0,-1,100,0,0,0,0,117013,0,0.02,0,0
114.31취,117113,1284,0,-1,0,-1,100,0,0,0,0,117113,0,0.02,0,0
114.41취,117213,1287,0,-1,0,-1,100,0,0,0,0,117213,0,0.02,0,0
114.51취,117313,1263,0,-1,0,-1,100,0,0,0,0,117313,0,0.02,0,0
114.61취,117413,1287,0,-1,0,-1,100,0,0,0,0,117413,0,0.02,0,0
114.71취,117513,1286,0,-1,0,-1,100,0,0,0,0,117513,0,0.02,0,0
114.81취,117613,1285,0,-1,0,-1,100,0,0,0,0,117613,0,0.02,0,0
114.91취,117713,1284,0,-1,0,-1,100,0,0,0,0,117713,0,0.02,0,0
115.01취,117813,1284,0,-1,0,-1,100,0,0,0,0,117813,0,0.02,0,0
115.11취,117913,1289,0,-1,0,-1,100,0,0,0,0,117913,0,0.02,0,0
115.21취,118013,1285,0,-1,0,-1,100,0,0,0,0,118013,0,0.02,0,0
115.31취,118113,1290,0,-1,0,-1,100,0,0,0,0,118113,0,0.02,0,0
115.41취,118213,1291,0,-1,0,-1,100,0,0,0,0,118213,0,0.02,0,0
115.51취,118313,1290,0,-1,0,-1,100,0,0,0,0,118313,0,0.02,0,0
115.61취,118413,1286,0,-1,0,-1,100,0,0,0,0,118413,0,0.02,0,0
115.71취,118513,1278,0,-1,0,-1,100,0,0,0,0,118513,0,0.02,0,0
115.81취,118613,1289,0,-1,0,-1,100,0,0,0,0,118613,0,0.02,0,0
115.91취,118713,1289,0,-1,0,-1,100,0,0,0,0,118713,0,0.02,0,0
116.01취,118813,1289,0,-1,0,-1,100,0,0,0,0,118813,0,0.02,0,0
116.11취,118913,1288,0,-1,0,-1,100,0,0,0,0,118913,0,0.02,0,0
116.21취,119013,1292,0,-1,0,-1,100,0,0,0,0,119013,0,0.02,0,0
116.31취,119113,1290,0,-1,0,-1,100,0,0,0,0,119113,0,0.02,0,0
116.41취,119213,1291,0,-1,0,-1,100,0,0,0,0,119213,0,0.02,0,0
116.51취,119313,1292,0,-1,0,-1,100,0,0,0,0,119313,0,0.02,0,0
116.61취,119413,1290,0,-1,0,-1,100,0,0,0,0,119413,0,0.02,0,0
116.71취,119513,1288,0,-1,0,-1,100,0,0,0,0,119513,0,0.02,0,0
116.81취,119613,1290,0,-1,0,-1,100,0,0,0,0,119613,0,0.02,0,0
116.91취,119713,1288,0,-1,0,-1,100,0,0,0,0,119713,0,0.02,0,0
117.01취,119813,1289,0,-1,0,-1,100,0,0,0,0,119813,0,0.02,0,0
117.11취,119913,1290,0,-1,0,-1,100,0,0,0,0,119913,0,0.02,0,0
117.21취,120013,1294,0,-1,0,-1,100,0,0,0,0,120013,0,0.02,0,0
117.31취,120113,1294,0,-1,0,-1,100,0,0,0,0,120113,0,0.02,0,0
117.41취,120213,1293,0,-1,0,-1,100,0,0,0,0,120213,0,0.02,0,0
117.51취,120313,1289,0,-1,0,-1,100,0,0,0,0,120313,0,0.02,0,0
117.61취,120413,1289,0,-1,0,-1,100,0,0,0,0,120413,0,0.02,0,0
117.71취,120513,1296,0,-1,0,-1,100,0,0,0,0,120513,0,0.02,0,0
117.81취,120613,1289,0,-1,0,-1,100,0,0,0,0,120613,0,0.02,0,0
117.91취,120713,1294,0,-1,0,-1,100,0,0,0,0,120713,0,0.02,0,0
118.01취,120813,1293,0,-1,0,-1,100,0,0,0,0,120813,0,0.02,0,0
118.11취,120913,1295,0,-1,0,-1,100,0,0,0,0,120913,0,0.02,0,0
118.21취,121013,1292,0,-1,0,-1,100,0,0,0,0,121013,0,0.02,0,0
118.31취,121113,1281,0,-1,0,-1,100,0,0,0,0,121113,0,0.02,0,0
118.41취,121213,1294,0,-1,0,-1,100,0,0,0,0,121213,0,0.02,0,0
118.51취,121313,1293,0,-1,0,-1,100,0,0,0,0,121313,0,0.02,0,0
118.61취,121413,1295,0,-1,0,-1,100,0,0,0,0,121413,0,0.02,0,0
118.71취,121513,1294,0,-1,0,-1,100,0,0,0,0,121513,0,0.02,0,0
118.81취,121613,1290,0,-1,0,-1,100,0,0,0,0,121613,0,0.02,0,0
118.91취,121713,1291,0,-1,0,-1,100,0,0,0,0,121713,0,0.02,0,0
119.01취,121813,1292,0,-1,0,-1,100,0,0,0,0,121813,0,0.02,0,0
119.11취,121913,1294,0,-1,0,-1,100,0,0,0,0,121913,0,0.02,0,0
119.21취,122013,1295,0,-1,0,-1,100,0,0,0,0,122013,0,0.02,0,0
119.31취,122113,1295,0,-1,0,-1,100,0,0,0,0,122113,0,0.02,0,0
119.41취,122213,1297,0,-1,0,-1,100,0,0,0,0,122213,0,0.02,0,0
119.51취,122313,1287,0,-1,0,-1,100,0,0,0,0,122313,0,0.02,0,0
119.61취,122413,1292,0,-1,0,-1,100,0,0,0,0,122413,0,0.02,0,0
119.71취,122513,1296,0,-1,0,-1,100,0,0,0,0,122513,0,0.02,0,0
119.81취,122613,1291,0,-1,0,-1,100,0,0,0,0,122613,0,0.02,0,0
119.91취,122713,1292,0,-1,0,-1,100,0,0,0,0,122713,0,0.02,0,0
120.01취,122813,1297,0,-1,0,-1,100,0,0,0,0,122813,0,0.02,0,0
120.11취,122913,1295,0,-1,0,-1,100,0,0,0,0,122913,0,0.02,0,0
120.21취,123013,1299,0,-1,0,-1,100,0,0,0,0,123013,0,0.02,0,0
120.31취,123113,1294,0,-1,0,-1,100,0,0,0,0,123113,0,0.02,0,0
120.41취,123213,1298,0,-1,0,-1,100,0,0,0,0,123213,0,0.02,0,0
120.51취,123313,1297,0,-1,0,-1,100,0,0,0,0,123313,0,0.02,0,0
120.61취,123413,1296,0,-1,0,-1,100,0,0,0,0,123413,0,0.02,0,0
120.71취,123513,1296,0,-1,0,-1,100,0,0,0,0,123513,0,0.02,0,0
120.81취,123613,1293,0,-1,0,-1,100,0,0,0,0,123613,0,0.02,0,0
120.91취,123713,1290,0,-1,0,-1,100,0,0,0,0,123713,0,0.02,0,0
121.01취,123813,1292,0,-1,0,-1,100,0,0,0,0,123813,0,0.02,0,0
121.11취,123913,1299,0,-1,0,-1,100,0,0,0,0,123913,0,0.02,0,0
121.21취,124013,1293,0,-1,0,-1,100,0,0,0,0,124013,0,0.02,0,0
121.31취,124113,1296,0,-1,0,-1,100,0,0,0,0,124113,0,0.02,0,0
121.41취,124213,1297,0,-1,0,-1,100,0,0,0,0,124213,0,0.02,0,0
121.51취,124313,1296,0,-1,0,-1,100,0,0,0,0,124313,0,0.02,0,0
121.61취,124413,1292,0,-1,0,-1,100,0,0,0,0,124413,0,0.02,0,0
121.71취,124513,1299,0,-1,0,-1,100,0,0,0,0,124513,0,0.02,0,0
121.81취,124613,1298,0,-1,0,-1,100,0,0,0,0,124613,0,0.02,0,0
121.91취,124713,1295,0,-1,0,-1,100,0,0,0,0,124713,0,0.02,0,0
122.01취,124813,1299,0,-1,0,-1,100,0,0,0,0,124813,0,0.02,0,0
122.11취,124913,1294,0,-1,0,-1,100,0,0,0,0,124913,0,0.02,0,0
122.21취,125013,1296,0,-1,0,-1,100,0,0,0,0,125013,0,0.02,0,0
122.31취,125113,1291,0,-1,0,-1,100,0,0,0,0,125113,0,0.02,0,0
122.41취,125213,1294,0,-1,0,-1,100,0,0,0,0,125213,0,0.02,0,0
122.51취,125313,1298,0,-1,0,-1,100,0,0,0,0,125313,0,0.02,0,0
122.61취,125413,1292,0,-1,0,-1,100,0,0,0,0,125413,0,0.02,0,0
122.71취,125513,1296,0,-1,0,-1,100,0,0,0,0,125513,0,0.02,0,0
122.81취,125613,1297,0,-1,0,-1,100,0,0,0,0,125613,0,0.02,0,0
122.91취,125713,1297,0,-1,0,-1,100,0,0,0,0,125713,0,0.02,0,0
123.01취,125813,1298,0,-1,0,-1,100,0,0,0,0,125813,0,0.02,0,0
123.11취,125913,1297,0,-1,0,-1,100,0,0,0,0,125913,0,0.02,0,0
123.21취,126013,1299,0,-1,0,-1,100,0,0,0,0,126013,0,0.02,0,0
123.31취,126113,1292,0,-1,0,-1,100,0,0,0,0,126113,0,0.02,0,0
123.41취,126213,1293,0,-1,0,-1,100,0,0,0,0,126213,0,0.02,0,0
123.51취,126313,1296,0,-1,0,-1,100,0,0,0,0,126313,0,0.02,0,0
123.61취,126413,1300,0,-1,0,-1,100,0,0,0,0,126413,0,0.02,0,0
123.71취,126513,1298,0,-1,0,-1,100,0,0,0,0,126513,0,0.02,0,0
123.81취,126613,1299,0,-1,0,-1,100,0,0,0,0,126613,0,0.02,0,0
123.91취,126713,1300,0,-1,0,-1,100,0,0,0,0,126713,0,0.02,0,0
124.01취,126813,1299,0,-1,0,-1,100,0,0,0,0,126813,0,0.02,0,0
124.11취,126913,1297,0,-1,0,-1,100,0,0,0,0,126913,0,0.02,0,0
124.21취,127013,1297,0,-1,0,-1,100,0,0,0,0,127013,0,0.02,0,0
124.31취,127113,1298,0,-1,0,-1,100,0,0,0,0,127113,0,0.02,0,0
124.41취,127213,1297,0,-1,0,-1,100,0,0,0,0,127213,0,0.02,0,0
124.51취,127313,1301,0,-1,0,-1,100,0,0,0,0,127313,0,0.02,0,0
124.61취,127413,1297,0,-1,0,-1,100,0,0,0,0,127413,0,0.02,0,0
124.71취,127513,1296,0,-1,0,-1,100,0,0,0,0,127513,0,0.02,0,0
124.81취,127613,1300,0,-1,0,-1,100,0,0,0,0,127613,0,0.02,0,0
124.91취,127713,1286,0,-1,0,-1,100,0,0,0,0,127713,0,0.02,0,0
125.01취,127813,1286,0,-1,0,-1,100,0,0,0,0,127813,0,0.02,0,0
125.11취,127913,1298,0,-1,0,-1,100,0,0,0,0,127913,0,0.02,0,0
125.21취,128013,1297,0,-1,0,-1,100,0,0,0,0,128013,0,0.02,0,0
125.31취,128113,1302,0,-1,0,-1,100,0,0,0,0,128113,0,0.02,0,0
125.41취,128213,1302,0,-1,0,-1,100,0,0,0,0,128213,0,0.02,0,0
125.51취,128313,1299,0,-1,0,-1,100,0,0,0,0,128313,0,0.02,0,0
125.61취,128413,1301,0,-1,0,-1,100,0,0,0,0,128413,0,0.02,0,0
125.71취,128513,1292,0,-1,0,-1,100,0,0,0,0,128513,0,0.02,0,0
