time,timestamp,iTOW,year,month,day,hour,min,sec,valid,tAcc,nano,fixType,flags,reserved1,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,heading,sAcc,headingAcc,pDOP,reserved2
110.71취,110712,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912816,226027702,48324,0,224,432,-6,-68,63,0,0,131,0,0,0
110.82취,110818,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912815,226027702,48295,0,224,432,37,-63,309,0,0,146,0,0,0
110.92취,110916,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912815,226027702,48258,0,224,432,51,-7,321,0,0,145,0,0,0
111.02취,111016,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912815,226027702,48218,0,224,432,-31,-42,301,0,0,144,0,0,0
111.11취,111110,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912815,226027702,48164,0,224,432,55,49,424,0,0,142,0,0,0
111.25취,111252,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912815,226027702,48119,0,224,432,45,19,335,0,0,143,0,0,0
111.42취,111420,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912816,226027702,48023,0,225,434,-24,48,448,0,0,154,0,0,0
111.49취,111490,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912817,226027702,47984,0,225,433,72,148,290,0,0,127,0,0,0
111.59취,111586,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912817,226027702,47942,0,225,432,31,-47,352,0,0,149,0,0,0
111.69취,111692,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912817,226027702,47901,0,225,432,63,-30,418,0,0,146,0,0,0
111.82취,111816,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912818,226027702,47897,0,225,431,-45,110,253,0,0,129,0,0,0
111.92취,111916,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912818,226027702,47849,0,225,430,18,8,341,0,0,149,0,0,0
112.02취,112016,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912818,226027702,47792,0,225,430,16,40,511,0,0,153,0,0,0
112.11취,112106,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912818,226027702,47763,0,225,430,4,-26,412,0,0,157,0,0,0
112.24취,112242,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912818,226027701,47725,0,225,429,-72,40,415,0,0,154,0,0,0
112.41취,112408,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912819,226027700,47652,0,226,431,-32,51,282,0,0,170,0,0,0
112.49취,112488,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912819,226027699,47629,0,226,431,-91,-108,377,0,0,163,0,0,0
112.58취,112584,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912818,226027698,47594,0,226,430,1,34,367,0,0,154,0,0,0
112.69취,112690,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912818,226027698,47569,0,227,431,-23,-50,397,0,0,155,0,0,0
112.79취,112788,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912817,226027697,47536,0,245,464,-50,12,383,0,0,149,0,0,0
112.89취,112886,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912817,226027696,47520,0,254,482,59,-31,254,0,0,150,0,0,0
112.99취,112986,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912817,226027696,47490,0,259,491,-42,11,340,0,0,145,0,0,0
113.08취,113082,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912817,226027695,47475,0,262,496,-87,-28,309,0,0,144,0,0,0
113.21취,113210,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912817,226027694,47467,0,275,521,42,65,60,0,0,110,0,0,0
113.27취,113268,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912816,226027693,47484,0,326,617,-16,-110,76,0,0,135,0,0,0
113.37취,113368,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912815,226027692,47497,0,335,634,11,-20,203,0,0,153,0,0,0
113.47취,113466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912815,226027691,47505,0,317,598,-13,-49,35,0,0,136,0,0,0
113.56취,113564,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912815,226027691,47511,0,307,579,54,22,149,0,0,144,0,0,0
113.67취,113666,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912815,226027691,47502,0,243,458,8,-27,86,0,0,157,0,0,0
113.77취,113768,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912814,226027691,47511,0,250,471,10,-19,57,0,0,156,0,0,0
113.87취,113866,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912814,226027690,47523,0,297,559,-6,-27,71,0,0,153,0,0,0
113.97취,113966,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912813,226027690,47525,0,323,608,25,10,83,0,0,142,0,0,0
114.06취,114064,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912813,226027689,47542,0,338,637,-31,-55,58,0,0,134,0,0,0
114.19취,114186,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912812,226027688,47561,0,347,654,-7,-12,-15,0,0,114,0,0,0
114.27취,114268,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912812,226027687,47578,0,350,657,31,-31,11,0,0,85,0,0,0
114.37취,114366,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912811,226027687,47591,0,349,657,-41,32,-19,0,0,88,0,0,0
114.47취,114468,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912811,226027686,47601,0,328,617,6,21,36,0,0,119,0,0,0
114.56취,114564,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912811,226027686,47605,0,259,487,31,16,-71,0,0,131,0,0,0
114.67취,114670,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912811,226027686,47600,0,226,425,22,11,28,0,0,113,0,0,0
114.77취,114768,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912812,226027686,47608,0,226,425,16,13,-88,0,0,137,0,0,0
114.87취,114868,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912811,226027686,47593,0,226,424,24,-13,-25,0,0,95,0,0,0
114.97취,114966,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912812,226027687,47607,0,226,424,69,122,-65,0,0,113,0,0,0
115.06취,115064,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912812,226027687,47595,0,226,423,16,9,-54,0,0,140,0,0,0
115.19취,115188,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912812,226027687,47600,0,226,423,-38,20,-64,0,0,134,0,0,0
115.27취,115268,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912812,226027687,47592,0,226,423,13,27,-57,0,0,143,0,0,0
115.37취,115366,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912812,226027687,47578,0,225,422,5,19,27,0,0,117,0,0,0
115.47취,115466,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912812,226027687,47571,0,225,422,-3,-12,-25,0,0,127,0,0,0
115.57취,115566,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912812,226027687,47568,0,225,421,9,-10,-14,0,0,99,0,0,0
115.67취,115668,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912811,226027687,47560,0,225,421,5,-22,-13,0,0,86,0,0,0
115.77취,115766,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912811,226027687,47554,0,225,420,79,41,12,0,0,82,0,0,0
115.87취,115866,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912811,226027688,47554,0,225,420,-60,-52,-70,0,0,108,0,0,0
115.97취,115966,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912811,226027688,47551,0,225,419,43,13,-65,0,0,126,0,0,0
116.07취,116070,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912811,226027688,47551,0,225,418,10,-8,-32,0,0,128,0,0,0
116.19취,116194,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912811,226027688,47550,0,225,418,4,56,-57,0,0,133,0,0,0
116.27취,116270,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912811,226027688,47551,0,225,417,-34,-57,-99,0,0,123,0,0,0
116.37취,116368,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912811,226027688,47552,0,225,417,44,100,-96,0,0,128,0,0,0
116.47취,116466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912811,226027688,47549,0,225,416,-36,-9,-106,0,0,139,0,0,0
116.57취,116566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912811,226027688,47544,0,225,416,-6,58,-60,0,0,135,0,0,0
116.67취,116666,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912811,226027688,47544,0,225,415,-12,-39,-41,0,0,116,0,0,0
116.77취,116766,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912810,226027689,47540,0,225,415,37,-15,-62,0,0,118,0,0,0
116.87취,116866,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912810,226027689,47530,0,225,415,-16,11,-37,0,0,138,0,0,0
116.96취,116964,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912810,226027689,47534,0,225,414,-42,28,-57,0,0,125,0,0,0
117.07취,117066,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912810,226027689,47518,0,225,414,56,-6,42,0,0,108,0,0,0
117.19취,117186,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912809,226027689,47502,0,225,414,-58,-35,71,0,0,126,0,0,0
117.27취,117268,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027690,47498,0,225,413,68,52,-6,0,0,99,0,0,0
117.37취,117366,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912810,226027690,47505,0,225,413,-37,-1,-47,0,0,124,0,0,0
117.46취,117464,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027690,47492,0,225,412,-13,10,-32,0,0,137,0,0,0
117.57취,117566,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027690,47475,0,225,412,11,-10,24,0,0,137,0,0,0
117.67취,117668,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027690,47467,0,225,411,-8,-2,41,0,0,142,0,0,0
117.77취,117768,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912809,226027690,47464,0,225,411,-29,26,-16,0,0,96,0,0,0
117.87취,117868,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027690,47451,0,225,411,13,19,6,0,0,92,0,0,0
117.96취,117964,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027690,47442,0,225,410,28,14,31,0,0,112,0,0,0
118.07취,118068,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912809,226027691,47429,0,225,410,1,18,51,0,0,128,0,0,0
118.19취,118190,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027691,47420,0,225,409,-53,-4,3,0,0,72,0,0,0
118.27취,118266,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027691,47418,0,225,409,106,107,-17,0,0,95,0,0,0
118.37취,118368,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027691,47405,0,224,408,-76,-45,-52,0,0,98,0,0,0
118.46취,118464,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027691,47401,0,224,408,17,25,-21,0,0,120,0,0,0
118.57취,118568,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027691,47383,0,224,407,12,31,27,0,0,102,0,0,0
118.67취,118668,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912809,226027691,47375,0,224,407,-26,-30,-25,0,0,99,0,0,0
118.77취,118766,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912808,226027692,47360,0,224,406,44,21,-25,0,0,96,0,0,0
118.87취,118866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027692,47348,0,224,406,-16,41,-42,0,0,123,0,0,0
118.96취,118964,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027692,47337,0,224,405,-2,-13,-74,0,0,133,0,0,0
119.07취,119068,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027692,47331,0,224,405,21,47,-36,0,0,120,0,0,0
119.19취,119194,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912808,226027693,47311,0,224,405,30,14,-32,0,0,115,0,0,0
119.29취,119292,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027693,47296,0,224,404,-9,-57,5,0,0,92,0,0,0
119.39취,119390,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027693,47287,0,224,404,10,20,21,0,0,106,0,0,0
119.49취,119488,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912808,226027693,47275,0,224,404,-37,-32,-18,0,0,89,0,0,0
119.59취,119592,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912807,226027693,47259,0,224,403,2,-6,1,0,0,64,0,0,0
119.69취,119690,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912807,226027693,47241,0,224,403,1,27,-6,0,0,93,0,0,0
119.79취,119794,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912807,226027693,47226,0,224,402,-26,-10,-24,0,0,100,0,0,0
119.89취,119890,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027694,47198,0,223,401,41,-20,65,0,0,118,0,0,0
119.99취,119988,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912807,226027694,47182,0,223,401,0,-13,-2,0,0,78,0,0,0
120.09취,120090,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027694,47163,0,223,400,5,-12,15,0,0,120,0,0,0
120.22취,120218,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912807,226027694,47148,0,223,400,18,-1,20,0,0,108,0,0,0
120.29취,120294,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912807,226027695,47136,0,223,399,-11,-32,51,0,0,126,0,0,0
120.39취,120388,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912807,226027695,47122,0,223,399,23,-1,24,0,0,107,0,0,0
120.49취,120490,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027695,47111,0,223,399,10,22,38,0,0,107,0,0,0
120.59취,120588,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027695,47102,0,223,399,13,-25,27,0,0,112,0,0,0
120.71취,120710,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912807,226027696,47087,0,222,398,-5,-4,41,0,0,122,0,0,0
120.81취,120812,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912807,226027696,47078,0,222,398,-9,20,15,0,0,73,0,0,0
120.91취,120908,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912807,226027696,47057,0,222,398,57,36,31,0,0,80,0,0,0
121.01취,121012,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027697,47035,0,222,398,12,-1,113,0,0,124,0,0,0
121.11취,121112,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027697,47029,0,222,397,-19,-52,30,0,0,98,0,0,0
121.24취,121240,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027697,47023,0,222,397,-23,-1,-14,0,0,87,0,0,0
121.41취,121406,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027697,47012,0,222,398,27,18,-12,0,0,92,0,0,0
121.51취,121510,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027697,46997,0,222,398,12,21,-44,0,0,131,0,0,0
121.61취,121610,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027697,46977,0,222,398,-55,1,-8,0,0,64,0,0,0
121.71취,121710,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027698,46951,0,222,398,40,63,43,0,0,86,0,0,0
121.81취,121810,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027698,46939,0,222,397,-5,-19,-35,0,0,111,0,0,0
121.9취,121904,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027698,46922,0,221,397,41,15,7,0,0,71,0,0,0
122.01취,122010,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027699,46897,0,221,397,-16,-15,27,0,0,114,0,0,0
122.11취,122108,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912808,226027699,46879,0,221,397,-27,-6,30,0,0,101,0,0,0
122.23취,122232,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912808,226027699,46862,0,221,397,1,34,-10,0,0,90,0,0,0
122.31취,122310,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912808,226027699,46840,0,221,396,30,-34,-14,0,0,60,0,0,0
122.4취,122402,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912808,226027700,46824,0,221,396,16,40,-38,0,0,112,0,0,0
122.51취,122508,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912808,226027700,46800,0,220,396,-10,25,50,0,0,104,0,0,0
122.61취,122608,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912808,226027700,46778,0,220,396,15,-6,-13,0,0,82,0,0,0
122.71취,122706,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912808,226027701,46747,0,220,396,32,21,31,0,0,96,0,0,0
122.81취,122808,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912808,226027701,46737,0,220,396,-32,-12,-10,0,0,77,0,0,0
122.9취,122902,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027701,46723,0,220,396,-1,8,6,0,0,65,0,0,0
123.01취,123008,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027702,46705,0,220,396,9,17,1,0,0,84,0,0,0
123.11취,123110,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027702,46687,0,220,396,-20,8,52,0,0,117,0,0,0
123.23취,123234,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912807,226027702,46674,0,220,396,-1,-14,12,0,0,115,0,0,0
123.4취,123404,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912806,226027702,46666,0,221,398,-19,-43,-35,0,0,106,0,0,0
123.51취,123510,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912806,226027702,46661,0,221,399,-12,24,-60,0,0,146,0,0,0
123.61취,123610,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912805,226027702,46656,0,221,399,-5,15,-94,0,0,146,0,0,0
123.71취,123714,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912805,226027702,46648,0,221,400,-23,-24,-62,0,0,133,0,0,0
123.8취,123796,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912804,226027702,46656,0,248,449,10,-24,-6,0,0,82,0,0,0
123.89취,123890,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912803,226027702,46647,0,221,401,-18,-55,-78,0,0,124,0,0,0
124취,123998,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912802,226027701,46662,0,291,529,-18,25,-84,0,0,146,0,0,0
124.09취,124088,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912802,226027701,46663,0,334,607,-24,-19,-41,0,0,131,0,0,0
124.22취,124220,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912801,226027701,46671,0,356,649,49,40,-67,0,0,134,0,0,0
124.29취,124294,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912800,226027701,46665,0,368,672,28,49,-45,0,0,134,0,0,0
124.39취,124392,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912800,226027701,46656,0,292,534,-7,44,-21,0,0,121,0,0,0
124.49취,124494,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912800,226027702,46652,0,235,430,-1,-38,-62,0,0,140,0,0,0
124.6취,124596,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912799,226027702,46623,0,222,407,10,60,9,0,0,109,0,0,0
124.7취,124696,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912799,226027702,46628,0,222,408,8,6,-43,0,0,164,0,0,0
124.79취,124792,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912799,226027703,46619,0,222,409,16,19,-23,0,0,148,0,0,0
124.89취,124892,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912798,226027703,46595,0,223,410,-2,-16,61,0,0,172,0,0,0
124.99취,124994,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912798,226027704,46592,0,223,411,-10,7,36,0,0,160,0,0,0
125.1취,125096,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912797,226027704,46583,0,223,412,45,-10,9,0,0,97,0,0,0
125.22취,125220,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912797,226027705,46564,0,223,414,21,36,90,0,0,163,0,0,0
125.29취,125292,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912797,226027705,46543,0,224,415,58,-9,108,0,0,166,0,0,0
125.39취,125394,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912797,226027706,46533,0,224,416,31,20,75,0,0,164,0,0,0
125.47취,125472,0,0,0,0,0,0,0,0,0,0,3,0,0,28,1139912796,226027706,46541,0,224,418,16,-79,73,0,0,154,0,0,0
125.6취,125596,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912795,226027706,46539,0,225,419,18,36,35,0,0,134,0,0,0
125.67취,125670,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912795,226027706,46550,0,281,524,52,30,31,0,0,114,0,0,0
125.79취,125788,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912794,226027706,46548,0,225,422,-61,-48,-23,0,0,105,0,0,0
125.89취,125890,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912794,226027706,46524,0,225,422,26,-11,53,0,0,154,0,0,0
125.99취,125990,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912793,226027707,46512,0,225,422,-24,-14,24,0,0,127,0,0,0
126.09취,126094,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912793,226027707,46483,0,225,423,37,-11,43,0,0,136,0,0,0
126.22취,126224,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912793,226027707,46453,0,225,423,3,11,28,0,0,143,0,0,0
126.29취,126290,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912793,226027707,46427,0,229,432,-19,-32,47,0,0,134,0,0,0
126.4취,126396,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912792,226027706,46391,0,275,517,-2,-29,52,0,0,141,0,0,0
126.5취,126498,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912792,226027706,46348,0,295,555,23,10,28,0,0,115,0,0,0
126.6취,126596,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912792,226027706,46303,0,306,576,-14,-17,43,0,0,127,0,0,0
126.69취,126694,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912792,226027705,46256,0,314,591,-15,14,32,0,0,104,0,0,0
126.79취,126788,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912792,226027705,46207,0,347,653,13,-3,31,0,0,122,0,0,0
126.89취,126894,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912792,226027704,46156,0,371,698,-11,-27,39,0,0,116,0,0,0
126.99취,126992,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912792,226027704,46109,0,378,712,10,14,65,0,0,115,0,0,0
127.09취,127094,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912792,226027703,46085,0,379,714,-3,-27,15,0,0,93,0,0,0
127.24취,127244,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912793,226027703,46025,0,323,608,-3,16,5,0,0,62,0,0,0
127.41취,127414,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912793,226027703,45938,0,284,535,-6,8,85,0,0,131,0,0,0
127.51취,127508,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912794,226027703,45877,0,260,488,-5,17,-32,0,0,121,0,0,0
127.61취,127608,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912795,226027703,45785,0,249,467,25,-5,65,0,0,120,0,0,0
127.71취,127710,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912795,226027703,45711,0,236,443,3,-19,10,0,0,96,0,0,0
127.81취,127806,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912795,226027703,45610,0,240,449,-21,-46,39,0,0,107,0,0,0
127.91취,127914,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912796,226027703,45509,0,236,442,21,3,145,0,0,126,0,0,0
128.02취,128020,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912796,226027703,45416,0,233,437,9,-25,90,0,0,128,0,0,0
128.12취,128118,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912797,226027703,45352,0,223,418,-10,-16,29,0,0,119,0,0,0
128.24취,128240,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912797,226027703,45277,0,223,417,6,-25,21,0,0,108,0,0,0
128.41취,128414,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912798,226027703,45228,0,224,418,6,61,-96,0,0,133,0,0,0
128.52취,128518,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912798,226027703,45171,0,224,417,1,5,-14,0,0,107,0,0,0
