time,timestamp,stick_yaw,stick_throttle,stick_roll,stick_pitch,mode,cmd_1,cmd_2
20.916취,20916,-0.003999949,0.5040001,-0.007999957,-0.003999949,5,0,0
20.964취,20964,-0.003999949,0.5040001,-0.007999957,-0.003999949,5,0,0
21.016취,21016,-0.005999982,0.5040001,-0.007999957,-0.003999949,5,0,0
21.068취,21068,-0.005999982,0.5020001,-0.007999957,-0.003999949,5,0,0
21.12취,21120,-0.005999982,0.5000001,-0.007999957,-0.003999949,5,0,0
21.168취,21168,-0.005999982,0.478,-0.007999957,-0.003999949,5,0,0
21.22취,21220,-0.005999982,0.46,-0.007999957,-0.003999949,5,0,0
21.268취,21268,-0.005999982,0.4300001,-0.007999957,-0.003999949,5,0,0
21.32취,21320,-0.005999982,0.416,-0.007999957,-0.003999949,5,0,0
21.368취,21368,-0.005999982,0.36,-0.007999957,0,5,0,0
21.42취,21420,-0.005999982,0.3340001,-0.007999957,-0.003999949,5,0,0
21.472취,21472,-0.005999982,0.296,-0.005999982,0,5,0,0
21.524취,21524,-0.005999982,0.21,-0.005999982,0,5,0,0
21.576취,21576,-0.005999982,0.164,-0.007999957,0,5,0,0
21.628취,21628,-0.005999982,0.146,-0.005999982,0,5,0,0
21.676취,21676,-0.005999982,0.136,-0.005999982,0,5,0,0
21.728취,21728,-0.005999982,0.1340001,-0.007999957,0,5,0,0
21.78취,21780,-0.005999982,0.13,-0.005999982,0,5,0,0
21.832취,21832,-0.005999982,0.13,-0.007999957,0,5,0,0
21.884취,21884,-0.005999982,0.1320001,-0.007999957,0,5,0,0
21.936취,21936,-0.005999982,0.1320001,-0.007999957,-0.003999949,5,0,0
21.984취,21984,-0.005999982,0.1320001,-0.005999982,0,5,0,0
22.036취,22036,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.084취,22084,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.136취,22136,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.184취,22184,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.236취,22236,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.284취,22284,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.34취,22340,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.392취,22392,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.444취,22444,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.496취,22496,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.544취,22544,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.596취,22596,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.644취,22644,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.696취,22696,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.744취,22744,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.796취,22796,-0.005999982,0.1340001,-0.007999957,0,5,0,0
22.844취,22844,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.896취,22896,-0.005999982,0.1320001,-0.007999957,0,5,0,0
22.944취,22944,-0.005999982,0.1320001,-0.007999957,-0.003999949,5,0,0
22.996취,22996,-0.005999982,0.1320001,-0.007999957,0,5,0,0
23.048취,23048,-0.005999982,0.1320001,-0.005999982,0,5,0,0
23.1취,23100,-0.005999982,0.1320001,-0.007999957,0,5,0,0
23.152취,23152,-0.005999982,0.1320001,-0.007999957,0,5,0,0
23.204취,23204,-0.005999982,0.1320001,-0.007999957,0,5,0,0
23.252취,23252,-0.005999982,0.1320001,-0.009999931,0.006000042,5,0,0
23.304취,23304,-0.005999982,0.1340001,-0.009999931,0.0200001,5,0,0
23.356취,23356,-0.005999982,0.1320001,-0.009999931,0.07800007,5,0,0
23.408취,23408,-0.005999982,0.1340001,-0.009999931,0.166,5,0,0
23.456취,23456,-0.005999982,0.1340001,-0.009999931,0.2340001,5,0,0
23.508취,23508,-0.005999982,0.1340001,-0.009999931,0.3460001,5,0,0
23.556취,23556,-0.005999982,0.1340001,-0.009999931,0.4280001,5,0,0
23.608취,23608,-0.005999982,0.1340001,-0.009999931,0.488,5,0,0
23.66취,23660,-0.005999982,0.1340001,-0.005999982,0.5320001,5,0,0
23.712취,23712,-0.005999982,0.1340001,-0.003999949,0.5640001,5,0,0
23.76취,23760,-0.005999982,0.1340001,-0.003999949,0.6,5,0,0
23.812취,23812,-0.005999982,0.1340001,-0.005999982,0.618,5,0,0
23.864취,23864,-0.005999982,0.1320001,-0.005999982,0.6700001,5,0,0
23.916취,23916,-0.005999982,0.1340001,-0.007999957,0.8140001,5,0,0
23.968취,23968,-0.005999982,0.1340001,-0.007999957,0.8560001,5,0,0
24.02취,24020,-0.005999982,0.1340001,-0.007999957,0.8780001,5,0,0
24.068취,24068,-0.005999982,0.1340001,-0.02599996,0.904,5,0,0
24.12취,24120,-0.005999982,0.1340001,-0.03399998,0.9260001,5,0,0
24.168취,24168,-0.005999982,0.1340001,-0.06199998,0.9480001,5,0,0
24.224취,24224,-0.005999982,0.1340001,-0.03799993,0.9740001,5,0,0
24.272취,24272,-0.005999982,0.1340001,-0.06399995,0.9840001,5,0,0
24.324취,24324,-0.005999982,0.1340001,-0.003999949,1,5,0,0
24.372취,24372,-0.005999982,0.1340001,-0.005999982,1,5,0,0
24.424취,24424,-0.005999982,0.1340001,-0.003999949,1,5,0,0
24.476취,24476,-0.005999982,0.1340001,-0.009999931,1,5,0,0
24.524취,24524,-0.005999982,0.1320001,-0.01399994,1,5,0,0
24.576취,24576,-0.005999982,0.1320001,-0.01399994,1,5,0,0
24.624취,24624,-0.005999982,0.1340001,-0.03599995,1,5,0,0
24.676취,24676,-0.005999982,0.1340001,-0.02999997,1,5,0,0
24.728취,24728,-0.005999982,0.1340001,-0.03999996,1,5,0,0
24.78취,24780,-0.005999982,0.1320001,-0.03399998,1,5,0,0
24.828취,24828,-0.005999982,0.1340001,-0.02999997,1,5,0,0
24.88취,24880,-0.005999982,0.1340001,-0.03999996,1,5,0,0
24.932취,24932,-0.005999982,0.1340001,-0.04799998,1,5,0,0
24.984취,24984,-0.005999982,0.1320001,-0.04999995,1,5,0,0
25.032취,25032,-0.005999982,0.1340001,-0.04599994,1,5,0,0
25.084취,25084,-0.005999982,0.1340001,-0.04399997,1,5,0,0
25.132취,25132,-0.005999982,0.1340001,-0.04199994,1,5,0,0
25.184취,25184,-0.005999982,0.1340001,-0.04199994,1,5,0,0
25.236취,25236,-0.005999982,0.1340001,-0.03999996,1,5,0,0
25.288취,25288,-0.005999982,0.1340001,-0.03999996,1,5,0,0
25.336취,25336,-0.005999982,0.1340001,-0.03999996,1,5,0,0
25.388취,25388,-0.005999982,0.1340001,-0.03999996,1,5,0,0
25.44취,25440,-0.005999982,0.1340001,-0.03799993,1,5,0,0
25.492취,25492,-0.005999982,0.1340001,-0.03399998,1,5,0,0
25.544취,25544,-0.005999982,0.1340001,-0.03199995,1,5,0,0
25.596취,25596,-0.005999982,0.1340001,-0.03199995,1,5,0,0
25.644취,25644,-0.005999982,0.1320001,-0.03399998,1,5,0,0
25.696취,25696,-0.005999982,0.1340001,-0.03199995,1,5,0,0
25.748취,25748,-0.005999982,0.1340001,-0.03399998,1,5,0,0
25.8취,25800,-0.005999982,0.1340001,-0.05399996,1,5,0,0
25.848취,25848,-0.005999982,0.1340001,-0.08399993,1,5,0,0
25.9취,25900,-0.005999982,0.1340001,-0.09599996,1,5,0,0
25.948취,25948,-0.005999982,0.1340001,-0.09599996,1,5,0,0
26취,26000,-0.005999982,0.1340001,-0.104,1,5,0,0
26.052취,26052,-0.005999982,0.1320001,-0.1059999,1,5,0,0
26.104취,26104,-0.005999982,0.1340001,-0.11,1,5,0,0
26.152취,26152,-0.005999982,0.1320001,-0.1299999,1,5,0,0
26.204취,26204,-0.005999982,0.1340001,-0.1299999,1,5,0,0
26.252취,26252,-0.005999982,0.1340001,-0.07799995,1,5,0,0
26.308취,26308,-0.005999982,0.1340001,-0.05999994,1,5,0,0
26.356취,26356,-0.005999982,0.1340001,-0.06399995,1,5,0,0
26.408취,26408,-0.005999982,0.1340001,-0.06399995,1,5,0,0
26.456취,26456,-0.005999982,0.1320001,-0.06199998,1,5,0,0
26.508취,26508,-0.005999982,0.1320001,-0.04999995,1,5,0,0
26.56취,26560,-0.005999982,0.1320001,-0.04999995,1,5,0,0
26.612취,26612,-0.005999982,0.1340001,-0.04999995,1,5,0,0
26.66취,26660,-0.005999982,0.1320001,-0.04599994,1,5,0,0
26.712취,26712,-0.005999982,0.1340001,-0.04599994,1,5,0,0
26.76취,26760,-0.005999982,0.1320001,-0.04599994,1,5,0,0
26.812취,26812,-0.005999982,0.1340001,-0.04399997,1,5,0,0
26.868취,26868,-0.005999982,0.1340001,-0.03999996,1,5,0,0
26.916취,26916,-0.005999982,0.1320001,-0.03999996,1,5,0,0
26.968취,26968,-0.005999982,0.1320001,-0.04199994,1,5,0,0
27.016취,27016,-0.005999982,0.1340001,-0.04199994,1,5,0,0
27.068취,27068,-0.005999982,0.1320001,-0.03999996,1,5,0,0
27.12취,27120,-0.005999982,0.1340001,-0.04199994,1,5,0,0
27.172취,27172,-0.005999982,0.1340001,-0.03999996,1,5,0,0
27.22취,27220,-0.005999982,0.1340001,-0.04199994,1,5,0,0
27.272취,27272,-0.005999982,0.1340001,-0.03999996,1,5,0,0
27.324취,27324,-0.005999982,0.1340001,-0.03999996,1,5,0,0
27.376취,27376,-0.005999982,0.1340001,-0.03999996,1,5,0,0
27.428취,27428,-0.005999982,0.1340001,-0.03999996,1,5,0,0
27.476취,27476,-0.005999982,0.1340001,-0.03999996,1,5,0,0
27.528취,27528,-0.005999982,0.1340001,-0.03999996,1,5,0,0
27.576취,27576,-0.005999982,0.1340001,-0.03999996,1,5,0,0
27.628취,27628,-0.005999982,0.1340001,-0.04199994,1,5,0,0
27.68취,27680,-0.005999982,0.1340001,-0.04199994,1,5,0,0
27.728취,27728,-0.005999982,0.1340001,-0.04199994,1,5,0,0
27.78취,27780,-0.005999982,0.1340001,-0.04199994,1,5,0,0
27.832취,27832,-0.005999982,0.1340001,-0.04199994,1,5,0,0
27.884취,27884,-0.005999982,0.1340001,-0.04199994,1,5,0,0
27.932취,27932,-0.005999982,0.1340001,-0.04199994,1,5,0,0
27.984취,27984,-0.005999982,0.1340001,-0.04199994,1,5,0,0
28.032취,28032,-0.005999982,0.1340001,-0.04399997,1,5,0,0
28.084취,28084,-0.005999982,0.1340001,-0.04399997,1,5,0,0
28.132취,28132,-0.005999982,0.1340001,-0.04399997,1,5,0,0
28.184취,28184,-0.005999982,0.1340001,-0.04399997,1,5,0,0
28.232취,28232,-0.005999982,0.1340001,-0.04399997,1,5,0,0
28.284취,28284,-0.005999982,0.1340001,-0.04599994,1,5,0,0
28.336취,28336,-0.005999982,0.1340001,-0.04399997,1,5,0,0
28.392취,28392,-0.005999982,0.1340001,-0.04599994,1,5,0,0
28.44취,28440,-0.005999982,0.1340001,-0.04599994,1,5,0,0
28.492취,28492,-0.005999982,0.1340001,-0.04399997,1,5,0,0
28.54취,28540,-0.005999982,0.1320001,-0.04399997,1,5,0,0
28.592취,28592,-0.005999982,0.1340001,-0.04399997,1,5,0,0
28.644취,28644,-0.005999982,0.1340001,-0.04599994,1,5,0,0
28.696취,28696,-0.005999982,0.1340001,-0.04599994,1,5,0,0
28.748취,28748,-0.005999982,0.1340001,-0.04599994,1,5,0,0
28.796취,28796,-0.005999982,0.1340001,-0.04599994,1,5,0,0
28.848취,28848,-0.005999982,0.1340001,-0.04599994,1,5,0,0
28.9취,28900,-0.005999982,0.1340001,-0.04599994,1,5,0,0
28.952취,28952,-0.005999982,0.1340001,-0.04599994,1,5,0,0
29.004취,29004,-0.005999982,0.1320001,-0.04599994,1,5,0,0
29.052취,29052,-0.005999982,0.1320001,-0.04599994,1,5,0,0
29.104취,29104,-0.005999982,0.1320001,-0.04599994,1,5,0,0
29.152취,29152,-0.005999982,0.1340001,-0.04599994,1,5,0,0
29.204취,29204,-0.005999982,0.1340001,-0.04599994,1,5,0,0
29.256취,29256,-0.005999982,0.1340001,-0.04599994,1,5,0,0
29.304취,29304,-0.005999982,0.1340001,-0.03599995,1,5,0,0
29.356취,29356,-0.005999982,0.1340001,-0.003999949,0.9900001,5,0,0
29.408취,29408,-0.005999982,0.1340001,-0.003999949,0.9100001,5,0,0
29.46취,29460,-0.005999982,0.1340001,-0.003999949,0.8060001,5,0,0
29.512취,29512,-0.005999982,0.1320001,-0.005999982,0.72,5,0,0
29.56취,29560,-0.005999982,0.1320001,-0.005999982,0.6380001,5,0,0
29.612취,29612,-0.005999982,0.1340001,-0.005999982,0.5480001,5,0,0
29.66취,29660,-0.005999982,0.1340001,-0.005999982,0.404,5,0,0
29.712취,29712,-0.005999982,0.1340001,-0.005999982,0.2360001,5,0,0
29.76취,29760,-0.005999982,0.1320001,-0.003999949,0.05200005,5,0,0
29.812취,29812,-0.005999982,0.1320001,-0.003999949,-0.003999949,5,0,0
29.86취,29860,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
29.916취,29916,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
29.968취,29968,-0.005999982,0.1320001,-0.003999949,-0.003999949,5,0,0
30.016취,30016,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
30.068취,30068,-0.005999982,0.1340001,-0.003999949,-0.005999982,5,0,0
30.116취,30116,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
30.168취,30168,-0.005999982,0.1320001,-0.003999949,-0.003999949,5,0,0
30.22취,30220,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
30.276취,30276,-0.005999982,0.1340001,-0.003999949,-0.005999982,5,0,0
30.324취,30324,-0.005999982,0.1340001,-0.003999949,-0.009999931,5,0,0
30.376취,30376,-0.005999982,0.1320001,-0.001999974,-0.01199996,5,0,0
30.424취,30424,-0.005999982,0.1320001,-0.003999949,-0.009999931,5,0,0
30.476취,30476,-0.005999982,0.1320001,-0.003999949,-0.007999957,5,0,0
30.524취,30524,-0.005999982,0.1340001,-0.003999949,-0.005999982,5,0,0
30.576취,30576,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
30.624취,30624,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
30.676취,30676,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
30.728취,30728,-0.005999982,0.1340001,-0.003999949,-0.005999982,5,0,0
30.784취,30784,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
30.832취,30832,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
30.884취,30884,-0.005999982,0.1340001,-0.003999949,-0.005999982,5,0,0
30.932취,30932,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
30.984취,30984,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
31.036취,31036,-0.005999982,0.1320001,-0.003999949,-0.06799996,5,0,0
31.088취,31088,-0.005999982,0.1320001,-0.003999949,-0.17,5,0,0
31.136취,31136,-0.005999982,0.1320001,-0.003999949,-0.428,5,0,0
31.188취,31188,-0.005999982,0.1320001,-0.003999949,-0.816,5,0,0
31.236취,31236,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
31.292취,31292,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
31.34취,31340,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
31.392취,31392,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
31.44취,31440,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
31.492취,31492,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
31.544취,31544,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
31.596취,31596,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
31.644취,31644,-0.005999982,0.1320001,-0.003999949,-1,5,0,0
31.696취,31696,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
31.744취,31744,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
31.8취,31800,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
31.848취,31848,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
31.9취,31900,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
31.948취,31948,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32취,32000,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.052취,32052,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.1취,32100,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.152취,32152,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
32.2취,32200,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.252취,32252,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
32.304취,32304,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
32.36취,32360,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.408취,32408,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.46취,32460,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.508취,32508,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.56취,32560,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
32.612취,32612,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.664취,32664,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.712취,32712,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.764취,32764,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.812취,32812,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.868취,32868,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
32.916취,32916,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
32.968취,32968,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
33.016취,33016,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.068취,33068,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.12취,33120,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.172취,33172,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.22취,33220,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.272취,33272,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.32취,33320,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.376취,33376,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
33.424취,33424,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.476취,33476,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.524취,33524,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.576취,33576,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.628취,33628,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.68취,33680,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.732취,33732,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.78취,33780,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
33.832취,33832,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.88취,33880,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.936취,33936,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
33.984취,33984,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.036취,34036,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.084취,34084,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.136취,34136,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
34.188취,34188,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
34.24취,34240,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.288취,34288,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.34취,34340,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
34.388취,34388,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
34.444취,34444,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
34.492취,34492,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.544취,34544,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.592취,34592,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.644취,34644,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.696취,34696,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.748취,34748,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.796취,34796,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
34.848취,34848,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
34.896취,34896,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
34.948취,34948,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
34.996취,34996,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
35.048취,35048,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
35.1취,35100,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
35.152취,35152,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
35.204취,35204,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
35.256취,35256,-0.005999982,0.1320001,-0.005999982,-1,5,0,0
35.304취,35304,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
35.356취,35356,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
35.404취,35404,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
35.456취,35456,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
35.504취,35504,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
35.556취,35556,-0.005999982,0.1340001,-0.005999982,-1,5,0,0
35.604취,35604,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
35.66취,35660,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
35.712취,35712,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
35.76취,35760,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
35.812취,35812,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
35.86취,35860,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
35.912취,35912,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
35.964취,35964,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
36.02취,36020,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.068취,36068,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.12취,36120,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.168취,36168,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.22취,36220,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
36.272취,36272,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.324취,36324,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
36.372취,36372,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.424취,36424,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.472취,36472,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.524취,36524,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.572취,36572,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.624취,36624,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
36.676취,36676,-0.005999982,0.1340001,-0.009999931,-1,5,0,0
36.728취,36728,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
36.78취,36780,-0.005999982,0.1340001,-0.007999957,-1,5,0,0
36.836취,36836,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.884취,36884,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.936취,36936,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
36.984취,36984,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.036취,37036,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.084취,37084,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
37.136취,37136,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.184취,37184,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.236취,37236,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.288취,37288,-0.005999982,0.1340001,-0.009999931,-1,5,0,0
37.34취,37340,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.388취,37388,-0.005999982,0.1340001,-0.009999931,-1,5,0,0
37.44취,37440,-0.005999982,0.1340001,-0.009999931,-1,5,0,0
37.488취,37488,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.544취,37544,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.592취,37592,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.644취,37644,-0.005999982,0.1320001,-0.007999957,-1,5,0,0
37.692취,37692,-0.005999982,0.1340001,-0.009999931,-1,5,0,0
37.744취,37744,-0.005999982,0.1340001,-0.009999931,-1,5,0,0
37.796취,37796,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.848취,37848,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.9취,37900,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
37.948취,37948,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38취,38000,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.048취,38048,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.104취,38104,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.152취,38152,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.204취,38204,-0.005999982,0.1340001,-0.009999931,-1,5,0,0
38.252취,38252,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.304취,38304,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.356취,38356,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.408취,38408,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.456취,38456,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.508취,38508,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.56취,38560,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.612취,38612,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.664취,38664,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.712취,38712,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.764취,38764,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.812취,38812,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.864취,38864,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
38.916취,38916,-0.005999982,0.1340001,-0.009999931,-1,5,0,0
38.964취,38964,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
39.016취,39016,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
39.068취,39068,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
39.12취,39120,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
39.172취,39172,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
39.224취,39224,-0.005999982,0.1320001,-0.009999931,-1,5,0,0
39.272취,39272,-0.005999982,0.1320001,-0.003999949,-1,5,0,0
39.324취,39324,-0.005999982,0.1320001,-0.003999949,-1,5,0,0
39.372취,39372,-0.005999982,0.1320001,-0.005999982,-0.888,5,0,0
39.428취,39428,-0.005999982,0.1320001,-0.005999982,-0.672,5,0,0
39.476취,39476,-0.005999982,0.1320001,-0.007999957,-0.432,5,0,0
39.528취,39528,-0.005999982,0.1320001,-0.009999931,-0.01199996,5,0,0
39.576취,39576,-0.005999982,0.1320001,-0.007999957,-0.005999982,5,0,0
39.628취,39628,-0.005999982,0.1320001,-0.003999949,-0.005999982,5,0,0
39.68취,39680,-0.005999982,0.1340001,-0.003999949,-0.005999982,5,0,0
