time,timestamp,phi,theta,psi,p,q,r,ax,ay,az,vn,ve,vd,airspeed,lat,lon,alt,lat_0,lon_0,alt_0,dx_dlat,dy_dlon,x_R,y_R,h_R,h_AGL,flag,status
156.1취,156102,0.0164608,-0.05168087,1.407673,0.0006532148,0.002015088,0.0006680904,-0.499157,-0.1708754,-9.816289,0.002081399,0.007116958,-0.05540999,0.1,0.394492938399027,1.98952318367821,49.5928480891926,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7362764,-0.7869568,-1.288273,-1.288273,255,29
156.2취,156202,0.01655251,-0.05171384,1.407857,0.0006618579,-0.005185041,0.001373382,-0.5178813,-0.1507425,-9.81186,0.001506663,0.004712112,-0.04598166,0.1,0.394492938427727,1.98952318377949,49.5979417829258,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7364585,-0.7863601,-1.283179,-1.283179,255,29
156.3취,156302,0.01666335,-0.05188456,1.407878,-0.0003251506,-0.005417143,0.0001375392,-0.523075,-0.1599091,-9.788458,0.003071936,0.006458032,-0.02902612,0.1,0.39449293845403,1.9895231838642,49.6015744476063,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7366254,-0.7858611,-1.279546,-1.279546,255,29
156.4취,156402,0.01641215,-0.05230035,1.407735,0.0007192841,-0.004201165,0.0001957917,-0.4912346,-0.1673525,-9.79867,0.009834237,0.01398845,-0.02769394,0.1,0.394492938578137,1.98952318405514,49.604470279668,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7374128,-0.7847362,-1.276651,-1.276651,255,29
156.5취,156502,0.01664513,-0.05206257,1.407333,-0.0009402807,0.002799735,-0.001169155,-0.5186797,-0.1762984,-9.79709,0.001124255,0.01014224,-0.01936393,0.1,0.394492938661764,1.98952318425596,49.606821086858,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7379434,-0.7835531,-1.2743,-1.2743,255,29
156.6취,156602,0.0168569,-0.05185221,1.407082,0.000792654,-0.00122553,0.00104027,-0.5119609,-0.1660903,-9.804453,-0.003119802,0.01136227,-0.0120663,0.1,0.394492938635131,1.98952318443808,49.6083981065494,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7377744,-0.7824802,-1.272723,-1.272723,255,29
156.7취,156702,0.01654144,-0.05189767,1.407054,-0.0008294167,0.003369675,-0.0008105815,-0.5058926,-0.1648459,-9.814499,0.001949233,0.0125406,-0.004793826,0.1,0.394492938642355,1.9895231846492,49.6091373233539,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7378203,-0.7812365,-1.271984,-1.271984,255,29
156.8취,156802,0.01659643,-0.05167025,1.407104,0.001904796,0.001251491,0.001364442,-0.5087997,-0.1813614,-9.78168,-0.002936654,0.00867714,-0.01030143,0.1,0.394492938618513,1.98952318481826,49.6098987130863,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.737669,-0.7802405,-1.271222,-1.271222,255,29
156.9취,156902,0.0164386,-0.05181108,1.407015,0.0007010351,0.001141348,0.001498137,-0.4998017,-0.1624117,-9.79071,0.003110845,0.012202,-0.01453321,0.1,0.394492938629006,1.98952318500449,49.6111434964878,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7377356,-0.7791435,-1.269977,-1.269977,255,29
157취,157002,0.01653644,-0.05168677,1.406952,-0.001048193,-0.0003669907,-0.001158317,-0.5026737,-0.1685771,-9.795996,-0.002015773,0.005387318,-0.01340169,0.1,0.394492938634756,1.9895231851643,49.6125437288028,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.737772,-0.778202,-1.268577,-1.268577,255,29
157.1취,157102,0.01655621,-0.05137219,1.40702,-0.001273875,0.002066651,0.001431729,-0.5026509,-0.1470655,-9.80694,0.0002779549,0.001010949,-0.01264802,0.1,0.39449293859359,1.98952318516623,49.6138009099705,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7375109,-0.7781906,-1.26732,-1.26732,255,29
157.2취,157202,0.01606602,-0.05217915,1.407157,-0.000130508,0.0003334213,0.000354022,-0.487489,-0.170356,-9.81673,0.01013454,0.01435958,-0.01633694,0.1,0.394492938701839,1.98952318531321,49.6152992515308,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7381977,-0.7773247,-1.265822,-1.265822,255,29
157.3취,157302,0.01624784,-0.05235668,1.406983,-0.00122305,-0.004535802,0.001282915,-0.4912963,-0.1839704,-9.786578,0.005353299,0.01395334,-0.01007261,0.1,0.394492938801653,1.98952318556127,49.6166576413852,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.738831,-0.7758633,-1.264463,-1.264463,255,29
157.4취,157402,0.01623258,-0.05205016,1.407009,-0.0002451335,0.0002328577,0.0005832614,-0.5054807,-0.1549018,-9.776114,0.007024719,0.01534921,-0.002652353,0.1,0.394492938902471,1.98952318579439,49.6172702579242,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7394707,-0.77449,-1.263851,-1.263851,255,29
157.5취,157502,0.01633966,-0.05201717,1.406969,0.0005861002,0.004158175,0.000568169,-0.4976,-0.1460645,-9.804139,0.006770562,0.01680716,0.004282466,0.1,0.394492939013548,1.98952318609851,49.6173200874073,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7401754,-0.7726984,-1.263801,-1.263801,255,29
157.6취,157602,0.01629273,-0.05164072,1.407023,0.001479811,-0.001071765,0.001225192,-0.5016618,-0.1792097,-9.790851,0.006622319,0.01029301,0.02187104,0.1,0.394492939114037,1.98952318631478,49.6161736516697,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.740813,-0.7714243,-1.264947,-1.264947,255,29
157.7취,157702,0.01626327,-0.05155601,1.406831,-0.0003328861,0.0002530639,0.001472144,-0.5199355,-0.1898236,-9.777267,0.003725151,0.008603009,0.04163089,0.1,0.394492939216171,1.98952318647876,49.6128076581699,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.741461,-0.7704583,-1.268313,-1.268313,255,29
157.8취,157802,0.01656315,-0.0516619,1.406526,-0.0009775347,-0.00254889,-0.0002099292,-0.4979794,-0.1509691,-9.759871,-0.00218047,0.008025435,0.04923852,0.1,0.394492939202972,1.98952318661801,49.6082800893528,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7413773,-0.7696379,-1.272841,-1.272841,255,29
157.9취,157902,0.016336,-0.05175047,1.40637,-0.00105109,0.002336878,0.0007662311,-0.5051186,-0.1510359,-9.75026,-0.0005971974,0.005517857,0.05981714,0.1,0.394492939196415,1.98952318674504,49.602979090665,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7413357,-0.7688896,-1.278142,-1.278142,255,29
158취,158002,0.01628367,-0.05163618,1.406214,-0.001302697,-0.005970418,-0.0002165405,-0.5239452,-0.164653,-9.767465,-0.0009258294,-0.004865145,0.07738966,0.1,0.394492939167969,1.98952318677592,49.5960545806629,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7411552,-0.7687077,-1.285066,-1.285066,255,29
158.1취,158102,0.01610078,-0.05130931,1.406127,-0.0005138579,-0.00211211,0.001150635,-0.5071355,-0.1752643,-9.740948,0.00201559,-0.0114627,0.08620492,0.1,0.394492939184437,1.98952318658411,49.5877908735019,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7412597,-0.7698377,-1.29333,-1.29333,255,29
158.2취,158202,0.01623828,-0.05171168,1.405957,-0.001199819,-0.002153149,-0.00110359,-0.5116537,-0.1445195,-9.759613,0.0002559586,-0.002334785,0.08498492,0.1,0.394492939209398,1.98952318647433,49.579111364339,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7414181,-0.7704844,-1.30201,-1.30201,255,29
158.3취,158302,0.01651134,-0.05171777,1.405719,-0.001702952,-8.988017e-05,-0.0001946852,-0.5154616,-0.1706896,-9.756456,-0.003800345,-0.002178934,0.0715479,0.1,0.394492939162088,1.98952318644357,49.5713055400593,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7411179,-0.7706656,-1.309815,-1.309815,255,29
158.4취,158402,0.01643682,-0.05159424,1.405864,0.0002927259,-0.002669459,-0.0005192062,-0.4959194,-0.1432707,-9.772413,-0.003806673,-0.004549518,0.06104597,0.1,0.394492939114535,1.98952318639013,49.5647199420673,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7408162,-0.7709804,-1.316401,-1.316401,255,29
158.5취,158502,0.01667332,-0.05143393,1.40568,0.002006308,0.000339801,0.0008059991,-0.5296503,-0.1546919,-9.773611,-0.010648,-0.008376958,0.05315712,0.1,0.394492939006051,1.98952318628441,49.558927562688,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7401279,-0.7716032,-1.322193,-1.322193,255,29
158.6취,158602,0.01691469,-0.05129613,1.405681,0.002932627,0.001273522,0.001603538,-0.5086853,-0.1668013,-9.7833,-0.01196855,-0.005073361,0.0441843,0.1,0.394492938787261,1.98952318613131,49.5541404752476,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7387397,-0.7725052,-1.32698,-1.32698,255,29
158.7취,158702,0.01659665,-0.05188741,1.405621,0.002511752,-0.00091939,-0.000521692,-0.5131424,-0.1709287,-9.796043,-0.007309247,0.001777668,0.0349916,0.1,0.394492938679641,1.98952318614296,49.5499686269504,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7380568,-0.7724366,-1.331152,-1.331152,255,29
158.8취,158802,0.01682539,-0.05160796,1.405459,-2.047339e-05,0.00189524,-0.001516188,-0.5137585,-0.1553272,-9.801497,-0.01140782,-0.002122881,0.02006611,0.1,0.394492938503059,1.98952318613888,49.5473786859257,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7369365,-0.7724606,-1.333742,-1.333742,255,29
158.9취,158902,0.01658306,-0.05136906,1.405479,-0.001075431,-0.0002749265,-0.0008039576,-0.4991329,-0.1556669,-9.80964,-0.003732879,-0.001181258,0.01785841,0.1,0.394492938376425,1.98952318608532,49.5455812482578,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.736133,-0.7727761,-1.33554,-1.33554,255,29
159취,159002,0.01633524,-0.05163212,1.405498,0.0005039647,0.002570573,0.001008166,-0.494309,-0.1680007,-9.798182,0.002068304,0.001261227,0.01988015,0.1,0.394492938383593,1.98952318612328,49.5435703067524,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7361785,-0.7725525,-1.337551,-1.337551,255,29
159.1취,159102,0.01654206,-0.05142576,1.405414,0.000779738,-0.003676874,0.001186236,-0.5029725,-0.1555542,-9.779986,-9.362889e-05,-0.003122528,0.01384333,0.1,0.39449293840689,1.98952318608029,49.5418873100025,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7363263,-0.7728058,-1.339234,-1.339234,255,29
159.2취,159202,0.016855,-0.05155668,1.405237,0.0004127191,0.001513965,0.001665918,-0.5062101,-0.1689893,-9.794888,-0.001487011,0.0009762181,0.008894305,0.1,0.394492938377092,1.98952318607252,49.5407918958408,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7361372,-0.7728515,-1.340329,-1.340329,255,29
159.3취,159302,0.01655109,-0.05156656,1.405247,0.0008556121,0.001444495,0.002543265,-0.5158303,-0.1663373,-9.785583,0.004941177,-0.0006828383,0.009503493,0.1,0.394492938424288,1.98952318606392,49.5397719411594,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7364367,-0.7729022,-1.341349,-1.341349,255,29
159.4취,159402,0.01634277,-0.05171415,1.405165,0.001092906,-0.0007168273,0.001014832,-0.5041877,-0.1641265,-9.8095,0.008268798,0.001776395,0.004842447,0.1,0.394492938512584,1.98952318606848,49.5391043691379,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7369969,-0.7728753,-1.342017,-1.342017,255,29
159.5취,159502,0.01616936,-0.05198667,1.405096,0.002083843,1.877267e-05,7.14653e-05,-0.5052488,-0.1649694,-9.775964,0.01731801,0.005240547,0.002116211,0.1,0.394492938713657,1.9895231861371,49.5387196807606,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7382727,-0.7724711,-1.342401,-1.342401,255,29
159.6취,159602,0.01605895,-0.05198821,1.404855,0.00148601,0.002247575,0.001237928,-0.5021644,-0.1760369,-9.814612,0.01968795,0.008465001,-0.003101339,0.1,0.394492939037259,1.9895231862389,49.5387168197376,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7403259,-0.7718713,-1.342404,-1.342404,255,29
159.7취,159702,0.01652807,-0.05204219,1.404645,0.000845035,-0.00162739,-0.0003001538,-0.5001007,-0.1844712,-9.794881,0.0150785,0.01360122,-0.01477181,0.1,0.394492939294537,1.98952318644274,49.5395229129535,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7419583,-0.7706705,-1.341598,-1.341598,255,29
159.8취,159802,0.01655373,-0.05195292,1.404405,0.001634056,-0.000662391,-0.0002444017,-0.4988061,-0.1734441,-9.815861,0.01450658,0.011971,-0.03176323,0.1,0.394492939536465,1.98952318666709,49.5418007640583,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7434933,-0.7693488,-1.33932,-1.33932,255,29
159.9취,159902,0.01653234,-0.05171312,1.404319,-0.002903359,0.002861626,-5.732528e-05,-0.508133,-0.165321,-9.814143,0.009618291,0.01056796,-0.04703303,0.1,0.394492939735133,1.98952318684458,49.5458454160434,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7447538,-0.7683032,-1.335276,-1.335276,255,29
160취,160002,0.01669947,-0.05181494,1.403998,0.0009609076,0.001427554,0.001159526,-0.5057536,-0.1596649,-9.819916,0.005742779,0.01066026,-0.05734937,0.1,0.394492939840912,1.98952318704676,49.5509745149357,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7454249,-0.7671121,-1.330146,-1.330146,255,29
160.1취,160102,0.01663176,-0.05177675,1.40405,-0.002624461,-0.006932635,-0.0003147561,-0.522244,-0.1518488,-9.831287,5.78858e-05,0.006339654,-0.06634063,0.1,0.394492939924699,1.98952318717719,49.5574016837818,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7459565,-0.7663437,-1.323719,-1.323719,255,29
160.2취,160202,0.01712551,-0.05183621,1.403798,-0.0006959402,-0.004084253,0.0003901048,-0.5289883,-0.1484159,-9.837537,-0.01681088,0.006348405,-0.0621779,0.1,0.394492939777774,1.98952318727647,49.5637707977039,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7450243,-0.7657589,-1.31735,-1.31735,255,29
160.3취,160302,0.01714419,-0.05202183,1.40371,1.712376e-05,-0.0009437485,0.0003439267,-0.5036038,-0.1530044,-9.834548,-0.02212095,0.00368384,-0.06422086,0.1,0.394492939506085,1.98952318741596,49.5701587466938,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7433005,-0.7649371,-1.310962,-1.310962,255,29
160.4취,160402,0.01734836,-0.05149221,1.403726,0.001893498,0.004130688,0.0004805239,-0.5297232,-0.1380164,-9.827558,-0.03556021,-0.003329377,-0.0594334,0.1,0.394492939036103,1.98952318735528,49.5764820842487,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7403185,-0.7652946,-1.304639,-1.304639,255,29
160.5취,160502,0.01741403,-0.05188764,1.403935,-0.0004057325,-0.002781812,2.440355e-05,-0.5156173,-0.1495074,-9.802361,-0.04188885,0.004661322,-0.04800219,0.1,0.39449293842581,1.98952318738993,49.5818120507938,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7364463,-0.7650905,-1.299309,-1.299309,255,29
160.6취,160602,0.01737821,-0.05209802,1.404087,0.00035711,0.001644348,0.003022238,-0.4933374,-0.1367213,-9.804703,-0.04037996,0.004367428,-0.04121467,0.1,0.39449293774322,1.98952318746852,49.5862897901279,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7321154,-0.7646275,-1.294831,-1.294831,255,29
160.7취,160702,0.01685938,-0.05192968,1.404044,0.0003024929,0.002872957,0.001161398,-0.4989826,-0.1586344,-9.795216,-0.03050941,0.005539579,-0.0325501,0.1,0.394492937202275,1.98952318754248,49.5900186567051,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7286832,-0.7641917,-1.291102,-1.291102,255,29
160.8취,160802,0.01676943,-0.05213482,1.403996,-5.198326e-05,-0.003454462,-0.0005641063,-0.5085641,-0.1549238,-9.796211,-0.02685061,0.01003215,-0.02728955,0.1,0.394492936746563,1.98952318767351,49.5928375987751,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7257918,-0.7634198,-1.288283,-1.288283,255,29
160.9취,160902,0.0168146,-0.05229909,1.403756,-0.001020642,-0.001044215,0.0008634671,-0.4938629,-0.1587343,-9.819814,-0.02419282,0.01577039,-0.03445601,0.1,0.394492936355249,1.98952318788525,49.5958642034275,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7233089,-0.7621725,-1.285257,-1.285257,255,29
161취,161002,0.01701079,-0.05234855,1.403818,-0.0001675755,-0.00286024,-0.0005524894,-0.5078176,-0.1421275,-9.79261,-0.02465052,0.01784727,-0.03833909,0.1,0.394492935964779,1.98952318820757,49.5997526912433,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7208315,-0.7602736,-1.281368,-1.281368,255,29
161.1취,161102,0.01687308,-0.05199635,1.403636,0.002776687,-0.0002222935,-0.0006093605,-0.4901858,-0.1652086,-9.813403,-0.02074103,0.01355841,-0.03246142,0.1,0.394492935603761,1.98952318844153,49.6031102208835,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7185408,-0.7588953,-1.278011,-1.278011,255,29
161.2취,161202,0.01671363,-0.05228476,1.403606,-0.001883049,-0.002807711,0.0008795425,-0.4922536,-0.1573006,-9.801346,-0.01454894,0.01939288,-0.03614053,0.1,0.394492935319766,1.98952318871979,49.6065620450718,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7167389,-0.757256,-1.274559,-1.274559,255,29
161.3취,161302,0.01642218,-0.05226528,1.403669,-0.001912888,0.00210384,-0.001261295,-0.516832,-0.1687888,-9.807469,-0.003539026,0.02076345,-0.03397436,0.1,0.394492935195171,1.98952318906486,49.6100602416736,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7159484,-0.7552232,-1.271061,-1.271061,255,29
161.4취,161402,0.01646202,-0.0522097,1.403643,0.001084159,-0.002456796,0.0008097964,-0.5044912,-0.1870205,-9.789141,0.003859811,0.02241712,-0.03212214,0.1,0.394492935175067,1.98952318941643,49.6133797435505,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7158208,-0.753152,-1.267741,-1.267741,255,29
161.5취,161502,0.0162934,-0.05239375,1.403556,4.621555e-05,-0.0005349149,0.0002749559,-0.5025984,-0.1617852,-9.771044,0.01308484,0.02439541,-0.02931255,0.1,0.394492935335595,1.98952318984223,49.6165366439564,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7168394,-0.7506436,-1.264584,-1.264584,255,29
161.6취,161602,0.01635407,-0.05211923,1.403572,-0.002148816,-0.00493886,-0.001248388,-0.5133106,-0.180969,-9.793345,0.01545971,0.01605571,-0.02392672,0.1,0.394492935540773,1.98952319019428,49.6191339759571,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,0.7181412,-0.7485696,-1.261987,-1.261987,255,29
